98.5322 54.0139 93.1642 68.5233 7.1294 93.7166 75.6972 83.1913 90.5221 94.0139
99.5648 56.5166 90.9223 62.0221 83.3782 59.7961 44.8497 90.8921 95.1088 89.8046
98.9166 45.7876 88.9820 60.1517 40.2903 59.6675 41.2919 87.5081 94.5012 90.6714
97.6710 48.6107 89.4202 59.3856 65.2379 61.0065 38.5035 86.7089 94.8464 86.4773
98.0010 50.8657 88.6293 59.0896 11.0332 78.0000 56.3084 87.7910 96.7290 89.8358
99.2555 46.3750 89.2043 58.0424 71.0796 95.2882 67.7292 77.7030 95.7655 88.6552
98.5571 52.6602 89.3862 59.0557 40.8902 60.9199 73.7344 77.7113 96.5517 88.1480
98.1867 52.0134 89.0716 61.7579 52.5870 57.0470 68.9313 74.3418 93.2785 90.8880
96.8879 40.8136 87.9097 49.4018 35.4448 99.4150 65.9598 70.8987 97.8794 91.6246
96.5386 42.3932 85.7360 52.0734 24.3058 76.9923 52.3013 81.3265 84.0624 89.2081
97.9965 39.9852 84.2664 53.2316 7.7195 79.3180 39.2457 84.1192 0.0000 100.0000
94.3274 36.2736 82.4959 42.6293 0.0000 77.1629 51.0535 97.8492 0.0000 100.0000
100.0000 38.6375 83.5526 34.4605 74.0132 41.9443 61.1842 96.8175 0.0000 100.0000
