78.3575 60.0703 87.3430 66.5105 63.7198 100.0000 98.5024 80.2108 95.8937 91.8618
95.9255 59.1585 76.1350 67.7270 94.9942 16.9831 95.3434 88.6609 97.2061 99.3843
97.3535 60.9414 83.9319 78.7181 94.3289 20.7812 96.0302 82.3736 98.4877 100.0000
96.1717 67.1030 83.1787 85.3728 81.6705 30.7911 97.3318 97.2681 100.0000 98.6340
99.5648 72.1776 84.0731 92.2418 94.1688 16.2654 91.9930 99.2509 97.4761 98.8229
99.6082 70.9326 84.0353 90.8808 8.6190 63.9378 67.2870 99.0155 99.8041 100.0000
98.4351 70.3704 86.3850 89.9782 2.7387 100.0000 37.8717 99.8911 97.2613 99.7821
99.3329 74.0759 85.9907 90.1772 5.8039 73.8228 77.9853 99.8481 93.3289 99.7975
98.4995 75.3486 86.9775 88.6454 86.0129 29.4323 83.0118 95.7171 97.5348 99.9502
99.4907 75.9719 89.9236 89.5782 7.4573 96.6501 53.9469 95.9884 95.5256 100.0000
98.1807 77.4917 88.7328 89.7757 63.2301 17.1019 69.9330 93.1225 92.1800 99.8161
98.9149 79.8119 90.4713 93.1034 63.5470 43.8871 43.2689 94.1379 96.7447 96.6771
83.0795 82.1487 86.2944 91.1974 26.4805 100.0000 22.4196 92.0995 95.1777 99.9453
88.1607 75.3207 88.3016 89.4798 87.8083 80.6158 35.7294 94.7282 86.5398 99.8134
92.9883 83.8388 84.9750 89.5880 31.0518 100.0000 49.4157 96.1747 0.0000 100.0000
95.3642 83.3952 87.3731 90.4288 76.0265 69.8175 62.6932 87.2978 94.4371 99.7032
85.1003 83.8101 84.6705 87.2569 15.4250 50.1287 88.4432 80.6064 91.5950 100.0000
79.4028 87.3438 87.2029 90.5260 4.1438 79.8605 88.3608 87.0387 94.1499 100.0000
73.7340 83.1597 83.0273 87.4733 0.0556 60.0962 80.0779 88.5684 92.0423 99.9599
68.6324 87.3287 78.2410 88.6217 9.8627 67.4554 98.1190 81.3938 89.7306 99.8448
