90.5037 34.9105 84.9711 42.7110 20.3138 96.4194 97.5227 88.7468 99.5045 99.0409
94.0449 39.3029 79.1011 55.3351 65.5056 97.4799 95.1685 84.1823 0.0000 100.0000
96.5798 46.7791 81.2704 61.9632 74.9186 86.8609 98.2085 83.8957 94.2997 99.8978
96.0887 43.6107 84.3546 61.4464 2.6076 74.3339 100.0000 78.5209 92.0469 97.1724
98.4181 42.1644 79.8870 64.7269 94.4633 62.3277 98.6441 95.9163 97.2881 90.1480
98.1481 48.6805 83.6420 68.2375 92.2840 25.8718 100.0000 88.0302 99.3827 99.2931
100.0000 55.4913 83.8959 74.6628 3.1823 72.7842 76.2777 95.4239 97.9749 98.9884
99.5148 54.6154 86.0916 79.5928 89.5418 30.0452 85.5526 98.0543 97.4663 98.8688
98.3205 58.8472 88.8788 79.6247 5.0840 84.5845 53.8811 94.2359 99.3645 99.1063
100.0000 56.2319 89.8627 79.3237 12.6010 81.8357 35.8643 90.5797 97.0921 99.9517
99.7673 64.3779 88.5182 83.6406 15.5159 93.7327 23.8169 96.6359 95.1901 99.9078
99.7981 63.7966 91.3863 85.5427 17.6312 100.0000 42.4293 94.5535 99.8318 99.5995
99.1835 65.1451 89.3857 78.3276 44.4790 28.9249 92.5739 88.6945 91.9518 99.7440
93.3566 60.6005 84.7028 59.7816 38.1993 100.0000 98.1643 77.3430 98.1643 96.8153
93.5581 63.1012 85.2498 62.8524 92.2938 21.9735 55.4485 89.5522 88.3203 100.0000
92.8634 67.5489 84.9339 57.5374 20.7048 100.0000 22.2907 100.0000 99.2070 99.6548
87.6492 63.4921 83.0549 59.5238 15.2745 100.0000 66.8854 72.2222 84.1289 99.4048
97.9852 50.0878 87.8049 65.2371 36.6649 71.3407 84.2789 86.2559 91.6490 98.7119
96.3456 52.1811 87.8100 67.3962 38.2146 75.2961 86.9747 90.3613 92.4563 97.4067
96.4853 53.8306 88.3624 68.7626 30.3046 71.2778 86.2796 86.6724 95.6522 96.7621
95.8545 52.9347 83.9538 71.4532 55.3864 53.5625 89.8759 89.3126 0.0000 100.0000
97.9246 51.8410 86.0275 70.4053 75.8258 49.4585 84.5659 90.3311 0.0000 100.0000
97.2499 52.0704 83.8320 68.1308 57.2076 37.6194 89.2112 93.0260 89.9365 99.7821
97.0034 52.3536 84.2761 70.0704 59.6296 37.7502 93.7037 90.9563 90.9764 98.8325
93.7158 51.9529 84.2088 63.3885 41.3471 86.2245 90.8476 90.4996 87.6893 97.0619
98.2688 51.4425 84.0462 63.0545 70.3327 36.2063 88.2553 86.4046 92.8717 92.3909
97.9769 48.7951 79.8101 60.5767 52.1470 52.2966 86.9529 83.9753 91.5359 96.7868
98.7155 48.6999 81.8285 64.0194 26.3317 63.6364 91.6509 77.3836 91.1598 98.4882
95.5987 51.0373 82.9104 64.0190 90.9596 17.9016 91.5147 84.9634 87.4306 95.2183
99.6990 62.2938 85.1016 75.4648 31.7908 85.5721 90.7073 83.9225 91.4221 100.0000
95.9441 62.9800 85.6410 71.3262 41.6317 84.4598 98.8811 77.6498 89.7902 98.5407
94.7436 58.5807 77.1795 60.1738 24.8718 54.0188 93.9744 84.7936 92.3077 95.7277
97.3964 50.4847 78.5799 56.0776 28.5207 51.5287 98.1065 86.4280 93.8462 93.8106
98.1920 67.5189 90.5986 75.3143 88.3086 20.2012 96.9867 86.1693 93.3708 99.5809
99.1046 59.2302 88.7668 85.1033 39.1941 100.0000 52.9101 94.2979 92.1042 100.0000
99.4384 56.0660 89.5307 84.2067 11.9936 100.0000 17.4890 97.1644 93.3815 99.2462
95.0463 55.8237 90.1329 78.8288 47.8856 100.0000 55.4571 96.2677 96.2143 99.6461
93.0011 45.3608 86.6741 66.3349 89.5297 32.6697 33.9866 95.6274 90.7615 99.8934
96.5680 51.2610 90.7765 73.2908 39.2535 98.7542 56.3278 95.4725 99.0991 99.0277
97.8845 50.2031 89.0260 71.1840 77.4791 99.7678 50.9035 93.4997 98.7660 99.1584
96.4543 44.3769 85.9280 62.4620 27.3684 100.0000 42.2715 97.6596 97.4515 100.0000
96.6491 45.6655 89.4208 71.0291 63.6190 100.0000 79.1288 98.6018 88.4634 99.9720
96.6995 51.5629 88.6508 74.1296 70.9902 99.9238 92.1251 95.8323 98.3787 99.7713
95.2381 45.1176 83.4791 63.1812 80.4665 86.8603 59.8639 94.8824 0.0000 100.0000
94.1131 42.3776 87.8440 67.0621 89.8318 53.8112 56.1927 91.1156 0.0000 100.0000
91.5436 49.8174 86.8456 59.9543 0.1342 86.6667 84.0268 96.4612 0.0000 100.0000
70.9854 56.7554 85.5839 58.1114 0.0000 77.4334 98.9051 77.5787 0.0000 93.7530
82.8883 56.8869 80.7039 52.2956 81.7961 93.0123 99.6359 49.1601 0.0000 100.0000
