94.9580 47.3088 76.0504 76.2040 0.0000 100.0000 72.0588 100.0000 73.5294 96.8839
97.5169 30.6494 77.4266 76.3636 11.9639 100.0000 63.8826 99.2208 72.6862 100.0000
90.9836 55.4810 76.4344 85.6823 86.0656 12.7517 25.2049 98.6577 67.6230 100.0000
93.8370 56.3549 76.3419 88.9688 68.1909 100.0000 23.8569 100.0000 66.7992 100.0000
88.4615 48.6005 76.9231 83.7150 71.9457 100.0000 7.0136 98.9822 73.9819 100.0000
93.9110 58.0645 77.0492 86.6359 81.4988 7.8341 0.2342 100.0000 73.0679 100.0000
93.0256 28.4817 82.5641 29.2147 54.7692 15.9162 97.6410 79.2670 90.0513 84.3979
93.0275 33.6483 84.9541 42.8052 12.8440 79.1424 72.5994 87.6453 99.1437 97.2384
92.7047 35.9247 87.0613 46.0720 23.1934 100.0000 34.2051 95.2537 94.7694 99.8363
96.4778 33.5865 86.8300 57.0464 89.2037 19.0717 15.1608 95.8650 99.6172 99.5781
99.7479 43.6735 84.8739 52.3265 4.7059 100.0000 75.9664 97.9592 97.8992 100.0000
99.6392 38.7557 84.1991 58.6520 77.5613 96.0467 91.6306 99.2223 98.3405 100.0000
99.9037 37.0605 81.2139 57.2433 93.8343 21.7300 90.7514 100.0000 98.5549 99.9297
100.0000 34.5110 82.8343 55.8991 17.1657 100.0000 93.8124 98.9905 98.4032 100.0000
99.9096 39.9126 82.9114 56.8395 88.5172 16.3023 91.9530 99.9375 98.3725 100.0000
99.5980 40.4213 79.8995 53.1271 19.6985 100.0000 95.6784 99.9342 98.6935 94.4700
99.0606 34.4243 85.3117 49.5032 0.0000 92.6943 93.9368 97.2531 99.4022 95.2659
98.2101 41.0017 85.7588 54.1642 23.0350 71.9278 95.0195 93.7100 98.9883 100.0000
99.7722 46.6973 84.6621 55.5428 83.9028 18.2654 95.2923 93.6244 99.3166 99.1384
97.9779 50.0000 84.0993 57.7210 0.0000 95.9531 97.6103 94.9947 95.4044 99.3078
99.7481 46.8783 81.4861 49.1534 70.9068 98.6243 100.0000 88.0423 99.8741 97.7778
93.9876 54.2126 87.2679 57.5727 93.4571 26.6299 98.1432 93.3801 96.4633 99.6991
99.5984 52.6960 86.2784 58.4051 16.9344 73.2216 96.6533 91.6176 97.1218 99.5469
96.6285 62.3640 84.4909 64.2928 78.2198 25.9149 95.8867 94.5104 97.1679 99.9505
99.1077 59.6003 83.4927 62.5977 89.8024 30.5821 96.9407 91.7897 98.3429 99.8262
94.0123 62.0660 85.7862 63.6948 7.2188 100.0000 97.8176 92.8418 93.9564 99.4856
90.7150 60.9091 89.1261 65.2964 83.9126 98.4980 97.5174 95.8103 97.8153 99.8024
92.9500 62.3967 88.9500 68.0691 9.2500 94.4027 96.4000 94.9662 95.6500 100.0000
94.9574 65.5425 85.4653 73.2739 13.7931 88.9914 84.3159 92.3958 94.7720 99.7773
92.3684 62.4161 85.5639 70.5282 66.4286 84.2720 84.6617 91.8296 96.0150 100.0000
94.7597 64.7075 87.1341 68.7161 52.4756 100.0000 90.7120 95.9101 96.9281 99.6208
92.7087 66.7011 87.2138 68.5596 56.6044 100.0000 95.6675 96.1538 93.4836 99.6902
95.6973 60.3597 87.5371 66.1094 27.0772 100.0000 97.4777 90.5775 92.6187 99.8987
93.6623 56.4586 84.7724 65.7233 14.9298 100.0000 73.5432 90.2516 0.0000 100.0000
93.2864 54.3632 85.9624 62.3843 84.6009 79.0436 78.8263 80.6963 0.0000 100.0000
92.4492 46.9721 85.1404 64.7356 57.4056 31.0456 83.3011 81.6512 0.0000 100.0000
94.0104 44.0966 84.0495 60.0386 17.7734 96.7343 83.1380 89.3913 0.0000 100.0000
95.5820 39.4766 85.3436 51.8798 55.8205 69.7383 86.1851 83.5606 0.0000 100.0000
97.1809 41.7608 82.5372 55.6325 83.9468 49.9453 80.8927 91.4327 0.0000 100.0000
91.7160 40.9950 81.1637 49.4362 80.3748 21.1277 61.6371 94.8590 0.0000 100.0000
95.7424 45.9756 84.8253 56.3582 0.0000 78.6157 92.2489 90.8239 0.0000 100.0000
93.2653 51.9221 84.8980 58.6537 87.9592 72.1330 97.1429 92.4736 0.0000 100.0000
99.2656 57.9160 85.4345 59.2892 76.2546 87.1567 97.5520 93.5703 0.0000 100.0000
95.7068 59.2905 84.1885 56.8643 56.1257 38.7746 97.0681 86.4558 0.0000 100.0000
98.7055 55.4573 85.1133 52.6931 82.4164 66.0401 98.9213 80.1295 0.0000 100.0000
97.4013 59.6509 84.0231 50.4752 80.1732 59.1325 99.7113 64.5239 96.3426 97.7709
98.3264 45.8142 84.6234 48.8368 79.8117 60.8083 99.1632 69.0949 98.6402 98.9812
99.5825 38.7360 84.4468 46.1789 0.0000 34.6432 98.1211 77.9066 98.4342 95.6719
99.8942 46.4609 84.2328 45.2222 79.0476 51.6909 94.7090 78.6866 97.7778 89.1663
100.0000 37.8049 83.8820 44.8907 4.4268 51.5980 95.1192 78.8478 98.1839 96.1312
98.7433 37.6079 83.3932 42.0222 15.7989 67.8422 95.3321 76.0049 96.1400 95.0432
98.6413 46.3012 83.7862 50.1836 30.7971 71.4323 90.4891 80.6139 92.3913 93.3368
98.7963 42.9793 86.5741 56.6999 3.4259 76.2295 87.1296 91.0905 96.9444 99.9287
99.6700 36.1702 83.2508 65.0056 11.5512 100.0000 87.9538 97.8163 95.7921 99.9440
99.3086 40.4897 84.9611 58.9977 82.3682 85.3075 80.5532 99.6583 98.0985 99.7722
98.9474 36.8606 85.4386 71.2638 1.0526 87.7633 55.3509 98.1444 98.4211 100.0000
99.7382 41.9272 85.3403 73.1932 40.6632 100.0000 40.2269 99.7437 94.5899 100.0000
100.0000 49.4808 86.4501 76.9470 15.3724 100.0000 42.1553 99.7923 92.6307 100.0000
99.4063 46.7093 86.0051 78.2450 96.0984 21.0695 72.8584 96.2523 95.3350 100.0000
99.9184 48.1762 82.7080 73.8986 97.3083 23.7802 51.1419 98.4368 100.0000 99.6684
100.0000 51.5349 87.2549 74.2791 95.1872 21.7209 74.4207 100.0000 94.3850 98.9767
99.8205 49.1372 86.8941 73.8136 0.0898 81.1044 76.0323 96.4625 95.4219 98.5764
97.7487 53.6147 86.4924 72.9628 96.0784 24.5717 98.9833 95.2779 95.6427 99.8328
100.0000 57.4840 86.1251 71.1727 14.2344 100.0000 98.9935 96.3753 98.1308 99.9147
99.2940 58.8351 85.8151 76.5447 0.0000 82.8020 85.3017 92.3652 96.5340 100.0000
97.7328 58.6457 87.6838 74.5264 13.4804 100.0000 79.7794 94.4377 97.1201 99.8388
97.1796 55.4795 87.5536 69.1400 17.2900 100.0000 78.7247 96.1187 95.9534 99.6195
98.9137 54.1758 87.4121 72.0879 0.0000 85.7143 76.1022 94.4689 95.8466 100.0000
