73.7820 86.9770 77.8282 72.0188 17.3410 99.7908 97.4401 73.4833 92.3617 98.4833
85.0888 81.2661 84.7171 73.8587 28.5419 100.0000 96.6130 86.6494 91.6976 99.8708
99.7126 73.3634 86.9971 78.8713 17.9598 100.0000 96.1925 80.6321 98.1681 100.0000
99.6627 59.0222 84.6543 72.0262 23.7774 100.0000 44.6037 97.2782 98.6088 100.0000
99.6445 58.3702 82.3855 80.8680 93.0885 31.5323 98.8152 94.4641 96.2480 99.5128
99.8343 60.0976 85.5841 76.0000 5.3438 100.0000 29.5775 97.7561 99.1715 99.4634
87.4315 56.7652 74.2756 70.3344 88.3712 22.2784 88.5278 96.3841 81.2060 99.7667
93.7251 48.0729 78.5683 56.9830 26.7344 78.2014 93.9903 92.8719 89.7039 93.2449
94.3799 44.5425 76.6837 48.8764 89.3172 14.6469 93.7297 93.3788 85.2764 100.0000
96.9440 56.3361 74.1087 73.6915 28.0985 97.3829 95.3311 90.0138 84.0407 100.0000
93.5484 54.8092 75.2122 74.6565 69.3548 25.8779 89.8132 93.8168 81.1545 98.8550
91.1310 61.7477 71.2775 78.1533 9.6827 86.5622 88.1204 90.6018 71.9284 100.0000
89.3839 61.1389 72.2275 68.9311 59.5261 20.2797 86.4455 92.4076 75.8294 100.0000
93.0791 43.8372 72.5989 76.2791 0.0000 75.4651 14.1243 96.8605 60.4520 100.0000
92.8371 48.4966 83.7079 67.2163 77.9494 34.0446 53.3708 96.4113 83.4270 100.0000
90.0980 51.0000 81.5686 68.4000 80.3922 35.6000 35.0000 93.3000 80.3922 100.0000
88.9043 62.8514 78.9182 61.4458 74.2025 34.2369 86.1304 87.9518 65.8807 100.0000
-nan 32.8330 -nan 50.0000 -nan 65.0094 -nan 65.6660 -nan 80.3940
93.2203 43.9949 81.2954 70.1349 88.6804 36.8015 95.6416 85.3565 95.1574 100.0000
100.0000 32.1454 78.4219 57.0207 0.0000 100.0000 87.2786 76.9066 99.0338 100.0000
92.6887 36.6766 73.1132 60.3293 81.8396 41.9162 92.9245 83.5329 61.3208 99.7006
96.6140 31.5620 72.9120 59.7424 82.8442 37.3591 96.3883 77.7778 93.0023 99.6779
94.1606 36.7347 67.3966 61.9666 77.1290 30.7978 92.9440 77.5510 82.9684 100.0000
