0.833333,0.935065,0.891204
0.920139,0.94012,0.978746
0.830552,0.971014,0.855345
0.94181,0.941176,1.00067
0.854604,0.944444,0.904875
0.806069,0.948387,0.849936
0.863095,0.947368,0.911045
0.821782,0.953947,0.861454
