96.9728 65.1685 89.4551 82.8652 73.6630 100.0000 23.4612 95.0241 0.0000 100.0000
97.6942 71.5332 92.0944 75.9465 36.1515 60.5940 95.7178 87.5340 91.9846 99.9791
100.0000 75.3664 83.4524 81.1161 88.0952 18.8839 20.1190 69.6731 96.5476 50.2255
100.0000 73.0455 83.5648 77.8880 96.5278 37.6313 19.7917 72.4621 96.7593 62.7188
96.6935 59.8595 82.7419 73.4895 27.9032 100.0000 89.6774 83.7471 89.1129 81.1241
91.4916 49.2568 79.2017 62.9933 40.2311 99.7437 92.1218 79.2414 91.5966 91.2865
92.0073 50.4321 75.3860 59.9390 31.6985 47.1784 90.4632 73.6655 82.6521 86.9344
97.0308 46.3818 77.5186 55.3846 34.7826 36.4672 72.8526 69.0598 88.3351 98.9174
97.3154 49.5810 78.9709 78.9106 27.6286 72.2067 33.8926 98.7430 96.4206 100.0000
97.1942 51.8906 83.2211 49.9127 89.1695 9.8313 95.6229 63.7580 93.6588 92.0303
86.6171 54.0848 79.7026 51.4995 37.6952 94.2606 94.4238 71.3547 83.7175 90.8480
100.0000 34.3567 76.3298 35.8187 100.0000 19.4444 33.5106 99.1228 96.2766 81.5789
97.1144 56.1245 90.7248 79.6377 79.9382 25.4037 97.1144 84.8365 93.7479 95.4707
95.4290 65.9259 86.2381 78.1287 49.8167 92.9045 98.3134 73.1969 96.0890 97.5634
99.0287 62.3001 88.3024 76.3417 89.8226 50.9091 75.9713 92.9682 0.0000 100.0000
98.7197 55.2544 84.0421 72.2269 5.9442 85.4254 7.4531 84.3411 92.5926 96.6013
98.6027 61.8815 76.4885 70.1787 20.8384 65.7008 14.8846 82.1825 87.6671 96.1430
92.9672 58.4308 73.0074 66.3900 35.4320 31.5164 91.2257 87.9291 0.0000 100.0000
93.7572 57.4277 81.7341 65.4212 45.0289 84.2465 65.4913 87.6594 0.0000 100.0000
98.5980 49.2126 82.3797 66.7745 82.9481 29.2042 87.4574 82.9303 0.0000 100.0000
98.5680 49.8926 85.1631 66.1456 48.3691 70.5131 84.5664 63.1384 91.2092 97.5537
96.4692 50.7356 82.9443 60.9257 41.7714 55.0173 89.6469 70.5418 0.0000 100.0000
97.7864 47.9916 81.1289 57.8732 49.0315 86.8651 94.3553 72.3691 0.0000 100.0000
95.0932 48.4835 79.7516 62.8329 29.2547 35.7321 95.0932 77.8672 0.0000 100.0000
94.4646 45.4836 81.2160 64.0582 91.6515 18.7759 96.5517 82.1475 0.0000 100.0000
92.7313 64.7206 80.3965 89.6580 8.0396 86.9058 6.0573 99.2494 89.6476 100.0000
90.3736 59.3629 79.0230 72.8764 91.5230 16.1197 3.7356 99.7104 90.2299 100.0000
91.6084 58.3741 77.9720 65.1322 8.7413 69.6376 2.4476 99.2165 87.5874 100.0000
93.1271 53.0000 74.5704 61.9000 4.1237 77.2000 2.4055 97.5000 95.0172 99.6000
90.8654 50.5263 84.2308 61.2782 8.7500 80.3759 7.1154 98.9474 83.0769 100.0000
93.3385 55.6579 86.6770 85.3289 90.7823 20.0658 2.9435 96.7105 91.0147 99.4079
94.3191 58.3176 87.0039 83.1764 43.8132 100.0000 3.8132 98.4934 88.7160 100.0000
96.0000 57.1792 84.5926 82.0203 42.7407 100.0000 94.4444 98.9199 90.8889 100.0000
98.0172 63.8814 84.5690 83.7601 20.2586 100.0000 78.7931 98.2480 90.8621 100.0000
97.9167 62.5790 84.4167 85.5879 61.2500 100.0000 58.5000 98.7358 93.7500 99.9368
96.3024 59.5801 84.7165 78.2808 96.8776 27.8871 75.2671 97.3753 94.4125 99.1470
99.2476 60.4330 85.4026 73.6019 81.4146 91.5815 83.8224 96.6927 95.2596 98.8575
99.4721 54.0632 85.5958 70.2032 57.3152 100.0000 48.4163 94.9774 97.7376 99.8307
99.9204 55.7169 84.3278 76.6485 3.1026 100.0000 5.8870 95.1603 97.1360 100.0000
99.9228 57.6100 85.6371 76.3377 0.7722 82.5803 11.7375 93.8169 98.3012 100.0000
99.5719 58.2909 82.2630 67.3957 79.7554 80.6375 14.3119 71.8210 88.7462 99.5422
98.9971 61.0155 85.3097 72.0225 82.2419 40.7736 12.9794 66.9961 93.8643 99.6763
94.4504 61.3115 85.3987 76.0053 64.5474 99.0041 21.6056 64.2803 88.5776 99.7745
93.4455 57.9824 87.8396 74.4956 60.8883 64.0157 7.2014 73.0460 83.1393 99.8041
93.3937 51.3408 87.2851 69.3142 94.8416 33.4493 23.7104 61.4739 85.1584 99.7953
92.6747 54.5017 83.2289 67.1936 61.9759 52.5315 31.5663 67.3998 89.6386 100.0000
93.7349 53.3390 85.7430 70.2240 77.9116 69.8648 22.8514 68.3221 95.3012 99.9577
92.4681 60.0536 82.8511 77.5273 28.9787 89.7121 14.0851 72.6847 95.0213 99.9777
93.5194 58.8566 83.8485 75.9834 18.7438 94.1363 11.0668 79.6237 89.4816 99.9756
