351,0.696367,0.509777,0.283673,0.154217
226,0.824398,0.647975,0.373961,0.18705
359,0.689715,0.52324,0.342491,0.191441
207,0.832253,0.667737,0.416901,0.212928
271,0.765165,0.593093,0.37123,0.181269
502,0.537753,0.370138,0.192926,0.0987433
323,0.732394,0.55325,0.306867,0.152231
393,0.654657,0.461644,0.272222,0.138158
